lncRNA	disease	label
RAMP2-AS1	DOID:1240	0
RAMP2-AS1	DOID:3565	0
RAMP2-AS1	DOID:0002116	0
RAMP2-AS1	DOID:9719	0
RAMP2-AS1	DOID:1107	0
RAMP2-AS1	DOID:824	0
RAMP2-AS1	DOID:234	0
RAMP2-AS1	DOID:9408	0
RAMP2-AS1	DOID:11476	0
RAMP2-AS1	DOID:7693	0
RAMP2-AS1	DOID:2998	0
RAMP2-AS1	DOID:332	0
RAMP2-AS1	DOID:1380	0
RAMP2-AS1	DOID:3302	0
RAMP2-AS1	DOID:5041	0
RAMP2-AS1	DOID:1319	0
RAMP2-AS1	DOID:3347	0
RAMP2-AS1	DOID:4905	0
RAMP2-AS1	DOID:12894	0
RAMP2-AS1	DOID:6039	0
RAMP2-AS1	DOID:0060058	0
RAMP2-AS1	DOID:3907	0
RAMP2-AS1	DOID:3068	1
RAMP2-AS1	DOID:2101	0
RAMP2-AS1	DOID:10941	0
RAMP2-AS1	DOID:9255	0
RAMP2-AS1	DOID:11830	0
RAMP2-AS1	DOID:8692	0
RAMP2-AS1	DOID:9351	0
RAMP2-AS1	DOID:1793	0
RAMP2-AS1	DOID:5223	0
RAMP2-AS1	DOID:331	0
RAMP2-AS1	DOID:12205	0
RAMP2-AS1	DOID:768	0
RAMP2-AS1	DOID:8893	0
RAMP2-AS1	DOID:3571	0
RAMP2-AS1	DOID:0060060	0
RAMP2-AS1	DOID:4914	0
RAMP2-AS1	DOID:90	0
RAMP2-AS1	DOID:11054	0
RAMP2-AS1	DOID:305	0
RAMP2-AS1	DOID:3121	0
RAMP2-AS1	DOID:2671	0
RAMP2-AS1	DOID:8584	0
RAMP2-AS1	DOID:5520	0
RAMP2-AS1	DOID:6713	0
RAMP2-AS1	DOID:1289	0
RAMP2-AS1	DOID:263	0
RAMP2-AS1	DOID:8533	0
RAMP2-AS1	DOID:4866	0
RAMP2-AS1	DOID:9253	0
RAMP2-AS1	DOID:1324	0
RAMP2-AS1	DOID:5603	0
RAMP2-AS1	DOID:2994	0
RAMP2-AS1	DOID:8997	0
RAMP2-AS1	DOID:1781	0
RAMP2-AS1	DOID:585	0
RAMP2-AS1	DOID:3083	0
RAMP2-AS1	DOID:3908	0
RAMP2-AS1	DOID:10283	0
RAMP2-AS1	DOID:784	0
RAMP2-AS1	DOID:9256	0
RAMP2-AS1	DOID:1115	0
RAMP2-AS1	DOID:10534	0
RAMP2-AS1	DOID:12930	0
RAMP2-AS1	DOID:2394	0
RAMP2-AS1	DOID:1540	0
RAMP2-AS1	DOID:1785	0
RAMP2-AS1	DOID:687	0
RAMP2-AS1	DOID:9352	0
RAMP2-AS1	DOID:3744	0
RAMP2-AS1	DOID:2841	0
RAMP2-AS1	DOID:0080208	0
SNHG1	DOID:8649	0
SNHG1	DOID:557	0
SNHG1	DOID:3355	0
SNHG1	DOID:9074	0
SNHG1	DOID:8398	0
SNHG1	DOID:11934	0
SNHG1	DOID:707	0
SNHG1	DOID:12449	0
SNHG1	DOID:4074	0
SNHG1	DOID:0050589	0
SNHG1	DOID:13641	0
SNHG1	DOID:0080001	0
SNHG1	DOID:5419	0
SNHG1	DOID:3962	0
SNHG1	DOID:1993	0
SNHG1	DOID:14250	0
SNHG1	DOID:14004	0
SNHG1	DOID:863	0
SNHG1	DOID:11983	0
SNHG1	DOID:11337	0
SNHG1	DOID:1612	1
SNHG1	DOID:7148	0
SNHG1	DOID:1996	0
SNHG1	DOID:635	0
SNHG1	DOID:2129	0
SNHG1	DOID:10591	0
SNHG1	DOID:289	0
SNHG1	DOID:3119	0
SNHG1	DOID:684	1
SNHG1	DOID:13378	0
SNHG1	DOID:1686	0
SNHG1	DOID:62	0
SNHG1	DOID:9538	0
SNHG1	DOID:114	0
SNHG1	DOID:9970	0
SNHG1	DOID:0060108	0
SNHG1	DOID:8466	0
SNHG1	DOID:4971	0
SNHG1	DOID:2378	0
SNHG1	DOID:769	1
SNHG1	DOID:1909	0
SNHG1	DOID:2870	0
SNHG1	DOID:1883	0
SNHG1	DOID:3369	0
SNHG1	DOID:2316	0
SNHG1	DOID:417	0
SNHG1	DOID:1749	0
SNHG1	DOID:9744	0
SNHG1	DOID:409	0
SNHG1	DOID:13922	0
SNHG1	DOID:8947	0
SNHG1	DOID:3973	0
SNHG1	DOID:0050902	0
SNHG1	DOID:4362	1
SNHG1	DOID:4085	0
SNHG1	DOID:5082	0
SNHG1	DOID:11612	0
SNHG1	DOID:10763	0
SNHG1	DOID:418	0
SNHG1	DOID:3371	0
SNHG1	DOID:0080522	0
SNHG1	DOID:4947	1
SNHG1	DOID:0060250	0
SNHG1	DOID:3070	1
SNHG1	DOID:5517	0
SNHG1	DOID:3247	0
SNHG1	DOID:13001	0
SNHG1	DOID:255	0
SNHG1	DOID:7575	0
SNHG1	DOID:8577	0
SNHG1	DOID:3328	0
SNHG1	DOID:3594	0
SNHG1	DOID:0080638	0
SNHG1	DOID:3717	0
SNHG1	DOID:6432	0
SNHG1	DOID:4450	0
SNHG1	DOID:5844	0
SNHG1	DOID:1936	0
SNHG1	DOID:1596	0
SNHG1	DOID:4195	0
SNHG1	DOID:1932	0
SNHG1	DOID:1240	0
SNHG1	DOID:3565	1
SNHG1	DOID:0002116	1
SNHG1	DOID:9719	0
SNHG1	DOID:1107	0
SNHG1	DOID:824	0
SNHG1	DOID:234	0
SNHG1	DOID:9408	0
SNHG1	DOID:11476	0
SNHG1	DOID:7693	0
SNHG1	DOID:2998	0
SNHG1	DOID:332	0
SNHG1	DOID:1380	0
SNHG1	DOID:3302	0
SNHG1	DOID:5041	1
SNHG1	DOID:1319	0
SNHG1	DOID:3347	1
SNHG1	DOID:4905	0
SNHG1	DOID:12894	0
SNHG1	DOID:6039	0
SNHG1	DOID:0060058	0
SNHG1	DOID:3907	1
SNHG1	DOID:3068	0
SNHG1	DOID:2101	0
SNHG1	DOID:10941	0
SNHG1	DOID:9255	0
SNHG1	DOID:11830	0
SNHG1	DOID:8692	0
SNHG1	DOID:9351	0
SNHG1	DOID:1793	1
SNHG1	DOID:5223	0
SNHG1	DOID:331	0
SNHG1	DOID:12205	0
SNHG1	DOID:768	0
SNHG1	DOID:8893	0
SNHG1	DOID:3571	1
SNHG1	DOID:0060060	0
SNHG1	DOID:4914	0
SNHG1	DOID:90	0
SNHG1	DOID:11054	0
SNHG1	DOID:305	0
SNHG1	DOID:3121	0
SNHG1	DOID:2671	0
SNHG1	DOID:8584	0
SNHG1	DOID:5520	0
SNHG1	DOID:6713	0
SNHG1	DOID:1289	0
SNHG1	DOID:263	0
SNHG1	DOID:8533	0
SNHG1	DOID:4866	0
SNHG1	DOID:9253	0
SNHG1	DOID:1324	1
SNHG1	DOID:5603	0
SNHG1	DOID:2994	0
SNHG1	DOID:8997	0
SNHG1	DOID:1781	0
SNHG1	DOID:585	0
SNHG1	DOID:3083	0
SNHG1	DOID:3908	1
SNHG1	DOID:10283	1
SNHG1	DOID:784	0
SNHG1	DOID:9256	1
SNHG1	DOID:1115	0
SNHG1	DOID:10534	1
SNHG1	DOID:12930	0
SNHG1	DOID:2394	1
SNHG1	DOID:1540	0
SNHG1	DOID:1785	1
SNHG1	DOID:687	0
SNHG1	DOID:9352	0
SNHG1	DOID:3744	0
SNHG1	DOID:2841	0
SNHG1	DOID:0080208	0
C2dat1	DOID:8649	0
C2dat1	DOID:557	0
C2dat1	DOID:3355	0
C2dat1	DOID:9074	0
C2dat1	DOID:8398	0
C2dat1	DOID:11934	0
C2dat1	DOID:707	0
C2dat1	DOID:12449	0
C2dat1	DOID:4074	0
C2dat1	DOID:0050589	0
C2dat1	DOID:13641	0
C2dat1	DOID:0080001	0
C2dat1	DOID:5419	0
C2dat1	DOID:3962	0
C2dat1	DOID:1993	0
C2dat1	DOID:14250	0
C2dat1	DOID:14004	0
C2dat1	DOID:863	0
C2dat1	DOID:11983	0
C2dat1	DOID:11337	0
C2dat1	DOID:1612	0
C2dat1	DOID:7148	0
C2dat1	DOID:1996	0
C2dat1	DOID:635	0
C2dat1	DOID:2129	0
C2dat1	DOID:10591	0
C2dat1	DOID:289	0
C2dat1	DOID:3119	0
C2dat1	DOID:684	0
C2dat1	DOID:13378	0
C2dat1	DOID:1686	0
C2dat1	DOID:62	0
C2dat1	DOID:9538	0
C2dat1	DOID:114	0
C2dat1	DOID:9970	0
C2dat1	DOID:0060108	0
C2dat1	DOID:8466	0
C2dat1	DOID:4971	0
C2dat1	DOID:2378	0
C2dat1	DOID:769	0
C2dat1	DOID:1909	0
C2dat1	DOID:2870	0
C2dat1	DOID:1883	0
C2dat1	DOID:3369	0
C2dat1	DOID:2316	1
C2dat1	DOID:417	0
C2dat1	DOID:1749	0
C2dat1	DOID:9744	0
C2dat1	DOID:409	0
C2dat1	DOID:13922	0
C2dat1	DOID:8947	0
C2dat1	DOID:3973	0
C2dat1	DOID:0050902	0
C2dat1	DOID:4362	0
C2dat1	DOID:4085	0
C2dat1	DOID:5082	0
C2dat1	DOID:11612	0
C2dat1	DOID:10763	0
C2dat1	DOID:418	0
C2dat1	DOID:3371	0
C2dat1	DOID:0080522	0
C2dat1	DOID:4947	0
C2dat1	DOID:0060250	0
C2dat1	DOID:3070	0
C2dat1	DOID:5517	0
C2dat1	DOID:3247	0
C2dat1	DOID:13001	0
C2dat1	DOID:255	0
C2dat1	DOID:7575	0
C2dat1	DOID:8577	0
C2dat1	DOID:3328	0
C2dat1	DOID:3594	0
C2dat1	DOID:0080638	0
C2dat1	DOID:3717	0
C2dat1	DOID:6432	0
C2dat1	DOID:4450	0
C2dat1	DOID:5844	0
C2dat1	DOID:1936	0
C2dat1	DOID:1596	0
C2dat1	DOID:4195	0
C2dat1	DOID:1932	0
C2dat1	DOID:1240	0
C2dat1	DOID:3565	0
C2dat1	DOID:0002116	0
C2dat1	DOID:9719	0
C2dat1	DOID:1107	0
C2dat1	DOID:824	0
C2dat1	DOID:234	0
C2dat1	DOID:9408	0
C2dat1	DOID:11476	0
C2dat1	DOID:7693	0
C2dat1	DOID:2998	0
C2dat1	DOID:332	0
C2dat1	DOID:1380	0
C2dat1	DOID:3302	0
C2dat1	DOID:5041	0
C2dat1	DOID:1319	0
C2dat1	DOID:3347	1
C2dat1	DOID:4905	0
C2dat1	DOID:12894	0
C2dat1	DOID:6039	0
C2dat1	DOID:0060058	0
C2dat1	DOID:3907	0
C2dat1	DOID:3068	0
C2dat1	DOID:2101	0
C2dat1	DOID:10941	0
C2dat1	DOID:9255	0
C2dat1	DOID:11830	0
C2dat1	DOID:8692	0
C2dat1	DOID:9351	0
C2dat1	DOID:1793	0
C2dat1	DOID:5223	0
C2dat1	DOID:331	0
C2dat1	DOID:12205	0
C2dat1	DOID:768	0
C2dat1	DOID:8893	0
C2dat1	DOID:3571	0
C2dat1	DOID:0060060	0
C2dat1	DOID:4914	0
C2dat1	DOID:90	0
C2dat1	DOID:11054	0
C2dat1	DOID:305	0
C2dat1	DOID:3121	0
C2dat1	DOID:2671	0
C2dat1	DOID:8584	0
C2dat1	DOID:5520	0
C2dat1	DOID:6713	0
C2dat1	DOID:1289	0
C2dat1	DOID:263	0
C2dat1	DOID:8533	0
C2dat1	DOID:4866	0
C2dat1	DOID:9253	0
C2dat1	DOID:1324	0
C2dat1	DOID:5603	0
C2dat1	DOID:2994	0
C2dat1	DOID:8997	0
C2dat1	DOID:1781	0
C2dat1	DOID:585	0
C2dat1	DOID:3083	0
C2dat1	DOID:3908	0
C2dat1	DOID:10283	0
C2dat1	DOID:784	0
C2dat1	DOID:9256	0
C2dat1	DOID:1115	0
C2dat1	DOID:10534	0
C2dat1	DOID:12930	0
C2dat1	DOID:2394	0
C2dat1	DOID:1540	0
C2dat1	DOID:1785	0
C2dat1	DOID:687	0
C2dat1	DOID:9352	0
C2dat1	DOID:3744	0
C2dat1	DOID:2841	0
C2dat1	DOID:0080208	0
LINC00176	DOID:8649	0
LINC00176	DOID:557	0
LINC00176	DOID:3355	0
LINC00176	DOID:9074	0
LINC00176	DOID:8398	0
LINC00176	DOID:11934	0
LINC00176	DOID:707	0
LINC00176	DOID:12449	0
LINC00176	DOID:4074	0
LINC00176	DOID:0050589	0
LINC00176	DOID:13641	0
LINC00176	DOID:0080001	0
LINC00176	DOID:5419	0
LINC00176	DOID:3962	0
LINC00176	DOID:1993	0
LINC00176	DOID:14250	0
LINC00176	DOID:14004	0
LINC00176	DOID:863	0
LINC00176	DOID:11983	0
LINC00176	DOID:11337	0
LINC00176	DOID:1612	0
LINC00176	DOID:7148	0
LINC00176	DOID:1996	0
LINC00176	DOID:635	0
LINC00176	DOID:2129	0
LINC00176	DOID:10591	0
LINC00176	DOID:289	0
LINC00176	DOID:3119	0
LINC00176	DOID:684	1
LINC00176	DOID:13378	0
LINC00176	DOID:1686	0
LINC00176	DOID:62	0
LINC00176	DOID:9538	0
LINC00176	DOID:114	0
LINC00176	DOID:9970	0
LINC00176	DOID:0060108	0
LINC00176	DOID:8466	0
LINC00176	DOID:4971	0
LINC00176	DOID:2378	0
LINC00176	DOID:769	0
LINC00176	DOID:1909	0
LINC00176	DOID:2870	0
LINC00176	DOID:1883	0
LINC00176	DOID:3369	0
LINC00176	DOID:2316	0
LINC00176	DOID:417	0
LINC00176	DOID:1749	0
LINC00176	DOID:9744	0
LINC00176	DOID:409	0
LINC00176	DOID:13922	0
LINC00176	DOID:8947	0
LINC00176	DOID:3973	0
LINC00176	DOID:0050902	0
LINC00176	DOID:4362	0
LINC00176	DOID:4085	0
LINC00176	DOID:5082	0
LINC00176	DOID:11612	0
LINC00176	DOID:10763	0
LINC00176	DOID:418	0
LINC00176	DOID:3371	0
LINC00176	DOID:0080522	0
LINC00176	DOID:4947	0
LINC00176	DOID:0060250	0
LINC00176	DOID:3070	0
LINC00176	DOID:5517	0
LINC00176	DOID:3247	0
LINC00176	DOID:13001	0
LINC00176	DOID:255	0
LINC00176	DOID:7575	0
LINC00176	DOID:8577	0
LINC00176	DOID:3328	0
LINC00176	DOID:3594	0
LINC00176	DOID:0080638	0
LINC00176	DOID:3717	0
LINC00176	DOID:6432	0
LINC00176	DOID:4450	0
LINC00176	DOID:5844	0
LINC00176	DOID:1936	0
LINC00176	DOID:1596	0
LINC00176	DOID:4195	0
LINC00176	DOID:1932	0
LINC00176	DOID:1240	0
LINC00176	DOID:3565	0
LINC00176	DOID:0002116	0
LINC00176	DOID:9719	0
LINC00176	DOID:1107	0
LINC00176	DOID:824	0
LINC00176	DOID:234	0
LINC00176	DOID:9408	0
LINC00176	DOID:11476	0
LINC00176	DOID:7693	0
LINC00176	DOID:2998	0
LINC00176	DOID:332	0
LINC00176	DOID:1380	0
LINC00176	DOID:3302	0
LINC00176	DOID:5041	1
LINC00176	DOID:1319	0
LINC00176	DOID:3347	0
LINC00176	DOID:4905	0
LINC00176	DOID:12894	0
LINC00176	DOID:6039	0
LINC00176	DOID:0060058	0
LINC00176	DOID:3907	0
LINC00176	DOID:3068	0
LINC00176	DOID:2101	0
LINC00176	DOID:10941	0
LINC00176	DOID:9255	0
LINC00176	DOID:11830	0
LINC00176	DOID:8692	0
LINC00176	DOID:9351	0
LINC00176	DOID:1793	0
LINC00176	DOID:5223	0
LINC00176	DOID:331	0
LINC00176	DOID:12205	0
LINC00176	DOID:768	0
LINC00176	DOID:8893	0
LINC00176	DOID:3571	0
LINC00176	DOID:0060060	0
LINC00176	DOID:4914	0
LINC00176	DOID:90	0
LINC00176	DOID:11054	0
LINC00176	DOID:305	0
LINC00176	DOID:3121	0
LINC00176	DOID:2671	0
LINC00176	DOID:8584	0
LINC00176	DOID:5520	0
LINC00176	DOID:6713	0
LINC00176	DOID:1289	0
LINC00176	DOID:263	0
LINC00176	DOID:8533	0
LINC00176	DOID:4866	0
LINC00176	DOID:9253	0
LINC00176	DOID:1324	0
LINC00176	DOID:5603	0
LINC00176	DOID:2994	0
LINC00176	DOID:8997	0
LINC00176	DOID:1781	0
LINC00176	DOID:585	0
LINC00176	DOID:3083	0
LINC00176	DOID:3908	0
LINC00176	DOID:10283	0
LINC00176	DOID:784	0
LINC00176	DOID:9256	0
LINC00176	DOID:1115	0
LINC00176	DOID:10534	0
LINC00176	DOID:12930	0
LINC00176	DOID:2394	1
LINC00176	DOID:1540	0
LINC00176	DOID:1785	0
LINC00176	DOID:687	0
LINC00176	DOID:9352	0
LINC00176	DOID:3744	0
LINC00176	DOID:2841	0
LINC00176	DOID:0080208	0
RP11-434D9.1	DOID:8649	0
RP11-434D9.1	DOID:557	0
RP11-434D9.1	DOID:3355	0
RP11-434D9.1	DOID:9074	0
RP11-434D9.1	DOID:8398	0
RP11-434D9.1	DOID:11934	0
RP11-434D9.1	DOID:707	0
RP11-434D9.1	DOID:12449	0
RP11-434D9.1	DOID:4074	0
RP11-434D9.1	DOID:0050589	0
RP11-434D9.1	DOID:13641	0
RP11-434D9.1	DOID:0080001	0
RP11-434D9.1	DOID:5419	0
RP11-434D9.1	DOID:3962	0
RP11-434D9.1	DOID:1993	0
RP11-434D9.1	DOID:14250	0
RP11-434D9.1	DOID:14004	0
RP11-434D9.1	DOID:863	0
RP11-434D9.1	DOID:11983	0
RP11-434D9.1	DOID:11337	0
RP11-434D9.1	DOID:1612	1
RP11-434D9.1	DOID:7148	0
RP11-434D9.1	DOID:1996	0
RP11-434D9.1	DOID:635	0
RP11-434D9.1	DOID:2129	0
RP11-434D9.1	DOID:10591	0
RP11-434D9.1	DOID:289	0
RP11-434D9.1	DOID:3119	0
RP11-434D9.1	DOID:684	0
RP11-434D9.1	DOID:13378	0
RP11-434D9.1	DOID:1686	0
RP11-434D9.1	DOID:62	0
RP11-434D9.1	DOID:9538	0
RP11-434D9.1	DOID:114	0
RP11-434D9.1	DOID:9970	0
RP11-434D9.1	DOID:0060108	0
RP11-434D9.1	DOID:8466	0
RP11-434D9.1	DOID:4971	0
RP11-434D9.1	DOID:2378	0
RP11-434D9.1	DOID:769	0
RP11-434D9.1	DOID:1909	0
RP11-434D9.1	DOID:2870	0
RP11-434D9.1	DOID:1883	0
RP11-434D9.1	DOID:3369	0
RP11-434D9.1	DOID:2316	0
RP11-434D9.1	DOID:417	0
RP11-434D9.1	DOID:1749	0
RP11-434D9.1	DOID:9744	0
RP11-434D9.1	DOID:409	0
RP11-434D9.1	DOID:13922	0
RP11-434D9.1	DOID:8947	0
RP11-434D9.1	DOID:3973	0
RP11-434D9.1	DOID:0050902	0
RP11-434D9.1	DOID:4362	0
RP11-434D9.1	DOID:4085	0
RP11-434D9.1	DOID:5082	0
RP11-434D9.1	DOID:11612	0
RP11-434D9.1	DOID:10763	0
RP11-434D9.1	DOID:418	0
RP11-434D9.1	DOID:3371	0
RP11-434D9.1	DOID:0080522	0
RP11-434D9.1	DOID:4947	0
RP11-434D9.1	DOID:0060250	0
RP11-434D9.1	DOID:3070	0
RP11-434D9.1	DOID:5517	0
RP11-434D9.1	DOID:3247	0
RP11-434D9.1	DOID:13001	0
RP11-434D9.1	DOID:255	0
RP11-434D9.1	DOID:7575	0
RP11-434D9.1	DOID:8577	0
RP11-434D9.1	DOID:3328	0
RP11-434D9.1	DOID:3594	0
RP11-434D9.1	DOID:0080638	0
RP11-434D9.1	DOID:3717	0
RP11-434D9.1	DOID:6432	0
RP11-434D9.1	DOID:4450	0
RP11-434D9.1	DOID:5844	0
RP11-434D9.1	DOID:1936	0
RP11-434D9.1	DOID:1596	0
RP11-434D9.1	DOID:4195	0
RP11-434D9.1	DOID:1932	0
RP11-434D9.1	DOID:1240	0
RP11-434D9.1	DOID:3565	0
RP11-434D9.1	DOID:0002116	0
RP11-434D9.1	DOID:9719	0
RP11-434D9.1	DOID:1107	0
RP11-434D9.1	DOID:824	0
RP11-434D9.1	DOID:234	0
RP11-434D9.1	DOID:9408	0
RP11-434D9.1	DOID:11476	0
RP11-434D9.1	DOID:7693	0
RP11-434D9.1	DOID:2998	0
RP11-434D9.1	DOID:332	0
RP11-434D9.1	DOID:1380	0
RP11-434D9.1	DOID:3302	0
RP11-434D9.1	DOID:5041	0
RP11-434D9.1	DOID:1319	0
RP11-434D9.1	DOID:3347	0
RP11-434D9.1	DOID:4905	0
RP11-434D9.1	DOID:12894	0
RP11-434D9.1	DOID:6039	0
RP11-434D9.1	DOID:0060058	0
RP11-434D9.1	DOID:3907	0
RP11-434D9.1	DOID:3068	0
RP11-434D9.1	DOID:2101	0
RP11-434D9.1	DOID:10941	0
RP11-434D9.1	DOID:9255	0
RP11-434D9.1	DOID:11830	0
RP11-434D9.1	DOID:8692	0
RP11-434D9.1	DOID:9351	0
RP11-434D9.1	DOID:1793	0
RP11-434D9.1	DOID:5223	0
RP11-434D9.1	DOID:331	0
RP11-434D9.1	DOID:12205	0
RP11-434D9.1	DOID:768	0
RP11-434D9.1	DOID:8893	0
RP11-434D9.1	DOID:3571	0
RP11-434D9.1	DOID:0060060	0
RP11-434D9.1	DOID:4914	0
RP11-434D9.1	DOID:90	0
RP11-434D9.1	DOID:11054	0
RP11-434D9.1	DOID:305	0
RP11-434D9.1	DOID:3121	0
RP11-434D9.1	DOID:2671	0
RP11-434D9.1	DOID:8584	0
RP11-434D9.1	DOID:5520	0
RP11-434D9.1	DOID:6713	0
RP11-434D9.1	DOID:1289	0
RP11-434D9.1	DOID:263	0
RP11-434D9.1	DOID:8533	0
RP11-434D9.1	DOID:4866	0
RP11-434D9.1	DOID:9253	0
RP11-434D9.1	DOID:1324	0
RP11-434D9.1	DOID:5603	0
RP11-434D9.1	DOID:2994	0
RP11-434D9.1	DOID:8997	0
RP11-434D9.1	DOID:1781	0
RP11-434D9.1	DOID:585	0
RP11-434D9.1	DOID:3083	0
RP11-434D9.1	DOID:3908	0
RP11-434D9.1	DOID:10283	0
RP11-434D9.1	DOID:784	0
RP11-434D9.1	DOID:9256	0
RP11-434D9.1	DOID:1115	0
RP11-434D9.1	DOID:10534	0
RP11-434D9.1	DOID:12930	0
RP11-434D9.1	DOID:2394	0
RP11-434D9.1	DOID:1540	0
RP11-434D9.1	DOID:1785	0
RP11-434D9.1	DOID:687	0
RP11-434D9.1	DOID:9352	0
RP11-434D9.1	DOID:3744	0
RP11-434D9.1	DOID:2841	0
RP11-434D9.1	DOID:0080208	0
CCAT2	DOID:8649	0
CCAT2	DOID:557	0
CCAT2	DOID:3355	0
CCAT2	DOID:9074	0
CCAT2	DOID:8398	0
CCAT2	DOID:11934	0
CCAT2	DOID:707	0
CCAT2	DOID:12449	0
CCAT2	DOID:4074	0
CCAT2	DOID:0050589	0
CCAT2	DOID:13641	0
CCAT2	DOID:0080001	0
CCAT2	DOID:5419	0
CCAT2	DOID:3962	0
CCAT2	DOID:1993	0
CCAT2	DOID:14250	0
CCAT2	DOID:14004	0
CCAT2	DOID:863	0
CCAT2	DOID:11983	0
CCAT2	DOID:11337	0
CCAT2	DOID:1612	1
CCAT2	DOID:7148	0
CCAT2	DOID:1996	0
CCAT2	DOID:635	0
CCAT2	DOID:2129	0
CCAT2	DOID:10591	0
CCAT2	DOID:289	0
CCAT2	DOID:3119	0
CCAT2	DOID:684	1
CCAT2	DOID:13378	0
CCAT2	DOID:1686	0
CCAT2	DOID:62	0
CCAT2	DOID:9538	0
CCAT2	DOID:114	0
CCAT2	DOID:9970	0
CCAT2	DOID:0060108	0
CCAT2	DOID:8466	0
CCAT2	DOID:4971	0
CCAT2	DOID:2378	0
CCAT2	DOID:769	0
CCAT2	DOID:1909	0
CCAT2	DOID:2870	0
CCAT2	DOID:1883	0
CCAT2	DOID:3369	0
CCAT2	DOID:2316	0
CCAT2	DOID:417	0
CCAT2	DOID:1749	1
CCAT2	DOID:9744	0
CCAT2	DOID:409	0
CCAT2	DOID:13922	0
CCAT2	DOID:8947	0
CCAT2	DOID:3973	0
CCAT2	DOID:0050902	0
CCAT2	DOID:4362	1
CCAT2	DOID:4085	0
CCAT2	DOID:5082	0
CCAT2	DOID:11612	0
CCAT2	DOID:10763	0
CCAT2	DOID:418	0
CCAT2	DOID:3371	0
CCAT2	DOID:0080522	0
CCAT2	DOID:4947	1
CCAT2	DOID:0060250	0
CCAT2	DOID:3070	1
CCAT2	DOID:5517	0
CCAT2	DOID:3247	0
CCAT2	DOID:13001	0
CCAT2	DOID:255	0
CCAT2	DOID:7575	0
CCAT2	DOID:8577	0
CCAT2	DOID:3328	0
CCAT2	DOID:3594	0
CCAT2	DOID:0080638	0
CCAT2	DOID:3717	0
CCAT2	DOID:6432	0
CCAT2	DOID:4450	0
CCAT2	DOID:5844	0
CCAT2	DOID:1936	0
CCAT2	DOID:1596	0
CCAT2	DOID:4195	0
CCAT2	DOID:1932	0
CCAT2	DOID:1240	0
CCAT2	DOID:3565	0
CCAT2	DOID:0002116	0
CCAT2	DOID:9719	0
CCAT2	DOID:1107	0
CCAT2	DOID:824	0
CCAT2	DOID:234	0
CCAT2	DOID:9408	0
CCAT2	DOID:11476	0
CCAT2	DOID:7693	0
CCAT2	DOID:2998	0
CCAT2	DOID:332	0
CCAT2	DOID:1380	1
CCAT2	DOID:3302	0
CCAT2	DOID:5041	1
CCAT2	DOID:1319	0
CCAT2	DOID:3347	1
CCAT2	DOID:4905	0
CCAT2	DOID:12894	0
CCAT2	DOID:6039	0
CCAT2	DOID:0060058	0
CCAT2	DOID:3907	1
CCAT2	DOID:3068	0
CCAT2	DOID:2101	0
CCAT2	DOID:10941	0
CCAT2	DOID:9255	0
CCAT2	DOID:11830	0
CCAT2	DOID:8692	0
CCAT2	DOID:9351	0
CCAT2	DOID:1793	0
CCAT2	DOID:5223	0
CCAT2	DOID:331	0
CCAT2	DOID:12205	0
CCAT2	DOID:768	0
CCAT2	DOID:8893	0
CCAT2	DOID:3571	0
CCAT2	DOID:0060060	0
CCAT2	DOID:4914	0
CCAT2	DOID:90	0
CCAT2	DOID:11054	1
CCAT2	DOID:305	0
CCAT2	DOID:3121	0
CCAT2	DOID:2671	0
CCAT2	DOID:8584	0
CCAT2	DOID:5520	0
CCAT2	DOID:6713	0
CCAT2	DOID:1289	0
CCAT2	DOID:263	0
CCAT2	DOID:8533	0
CCAT2	DOID:4866	0
CCAT2	DOID:9253	0
CCAT2	DOID:1324	1
CCAT2	DOID:5603	0
CCAT2	DOID:2994	0
CCAT2	DOID:8997	0
CCAT2	DOID:1781	0
CCAT2	DOID:585	0
CCAT2	DOID:3083	0
CCAT2	DOID:3908	1
CCAT2	DOID:10283	1
CCAT2	DOID:784	0
CCAT2	DOID:9256	1
CCAT2	DOID:1115	0
CCAT2	DOID:10534	1
CCAT2	DOID:12930	0
CCAT2	DOID:2394	1
CCAT2	DOID:1540	0
CCAT2	DOID:1785	0
CCAT2	DOID:687	0
CCAT2	DOID:9352	0
CCAT2	DOID:3744	1
CCAT2	DOID:2841	0
CCAT2	DOID:0080208	0
LINC00473	DOID:8649	0
LINC00473	DOID:557	0
LINC00473	DOID:3355	0
LINC00473	DOID:9074	0
LINC00473	DOID:8398	0
LINC00473	DOID:11934	0
LINC00473	DOID:707	0
LINC00473	DOID:12449	0
LINC00473	DOID:4074	0
LINC00473	DOID:0050589	0
LINC00473	DOID:13641	0
LINC00473	DOID:0080001	0
LINC00473	DOID:5419	0
LINC00473	DOID:3962	0
LINC00473	DOID:1993	0
LINC00473	DOID:14250	0
LINC00473	DOID:14004	0
LINC00473	DOID:863	0
LINC00473	DOID:11983	0
LINC00473	DOID:11337	0
LINC00473	DOID:1612	1
LINC00473	DOID:7148	0
LINC00473	DOID:1996	0
LINC00473	DOID:635	0
LINC00473	DOID:2129	0
LINC00473	DOID:10591	0
LINC00473	DOID:289	0
LINC00473	DOID:3119	0
LINC00473	DOID:684	1
LINC00473	DOID:13378	0
LINC00473	DOID:1686	0
LINC00473	DOID:62	0
LINC00473	DOID:9538	0
LINC00473	DOID:114	0
